name,state,district,beds,coords,emergency,ambulance,lat,lon
Arundhati Nursing Home,Maharashtra,Satara,101.0,"17.986525, 74.4248211",False,False,17.986525,74.4248211
Dr Navare Hospital,Maharashtra,Sindhudurg,98.0,"16.2697818, 73.7078336",False,False,16.2697818,73.7078336
Drishit Eye Hospital,Maharashtra,Sindhudurg,89.0,"16.2753319, 73.706594",False,False,16.2753319,73.706594
Jeevanjyot Hospital,Maharashtra,Sindhudurg,117.0,"15.9052627, 73.8213213",False,False,15.9052627,73.8213213
Sarita Hospital,Maharashtra,Sindhudurg,112.0,"16.3754203, 73.3885526",False,False,16.3754203,73.3885526
Zantye Hospital and Maternity Home,Maharashtra,Sindhudurg,116.0,"16.0591493, 73.4754729",False,False,16.0591493,73.4754729
Dr Manchekar Hospital,Maharashtra,Sindhudurg,115.0,"15.8514136, 73.6389038",False,False,15.8514136,73.6389038
Dr. Akerkar Hospital,Maharashtra,Sindhudurg,119.0,"16.0049648, 73.6890972",False,False,16.0049648,73.6890972
Rajan Hospital,Maharashtra,Sindhudurg,94.0,"15.9999562, 73.6830521",False,False,15.9999562,73.6830521
Aabu Tayshete Memorial Hospital,Maharashtra,Sindhudurg,96.0,"16.2633918, 73.7112551",False,False,16.2633918,73.7112551
Dr. Mhaskar Hospital and Intesive Cardiac Care Unit,Maharashtra,Sindhudurg,93.0,"16.1058546, 73.6731742",False,False,16.1058546,73.6731742
Mhaskar Hospital,Maharashtra,Sindhudurg,105.0,"25.0386818, 73.9055594",False,False,25.0386818,73.9055594
Dr.Redkar Hospital,Maharashtra,Sindhudurg,101.0,"19.230415, 72.862571",False,False,19.230415,72.862571
Accident and Maternity Hospital,Maharashtra,Solapur,109.0,"17.6599188, 75.9063906",False,False,17.6599188,75.9063906
Balwant Institute Of Neurosurgery And Intensive T,Maharashtra,Solapur,95.0,"17.6656707, 75.9072575",False,False,17.6656707,75.9072575
Barsi Maternity and General Hospital,Maharashtra,Solapur,117.0,"18.2333856, 75.6941478",False,False,18.2333856,75.6941478
Borade Clinic,Maharashtra,Solapur,85.0,"17.6685368, 75.8971332",False,False,17.6685368,75.8971332
City Hospital,Maharashtra,Solapur,97.0,"17.6631693, 75.9005934",False,False,17.6631693,75.9005934
Dhanvantri Nursing Home,Maharashtra,Solapur,105.0,"17.6699361, 75.8812025",False,False,17.6699361,75.8812025
Dr Birajdar Hospital,Maharashtra,Solapur,116.0,"17.675093, 75.8955113",False,False,17.675093,75.8955113
Dr. Basutkar`S Gaurav Plastic Surgery - Maternity Hospital,Maharashtra,Solapur,95.0,"17.6651108, 75.8986612",False,False,17.6651108,75.8986612
Lotus Hospital,Maharashtra,Solapur,88.0,"28.6270562, 77.1100426",False,False,28.6270562,77.1100426
Medical Supritendent Rural Hospital,Maharashtra,Solapur,98.0,"17.5242162, 76.2054416",False,False,17.5242162,76.2054416
Raghuvendra Hospital,Maharashtra,Solapur,98.0,"17.6452056, 75.9007677",False,False,17.6452056,75.9007677
Sanjeevan Nursing Home,Maharashtra,Solapur,96.0,"27.960742, 80.6976478",False,False,27.960742,80.6976478
Shree Criti Care Unit,Maharashtra,Solapur,96.0,"17.6784981, 75.328914",False,False,17.6784981,75.328914
Shrinand Balrugnalaya,Maharashtra,Solapur,81.0,"17.4357941, 75.1888022",False,False,17.4357941,75.1888022
Suryawanshi Trauma and Rehabilitation Centre,Maharashtra,Solapur,116.0,"17.8632547, 74.9054785",False,False,17.8632547,74.9054785
Siddheshwar Multispeciality Hospital Pvt. Ltd. - Solapur,Maharashtra,Solapur,83.0,"18.498007, 73.8136979",False,False,18.498007,73.8136979
Ashwini Sahakari Rugnaylay,Maharashtra,Solapur,117.0,"17.6625542, 75.908528",False,False,17.6625542,75.908528
Dr. Patil Balrugnalaya and Maternity Home,Maharashtra,Solapur,109.0,"18.4028716, 76.2399495",False,False,18.4028716,76.2399495
Savaskar Nursing Home,Maharashtra,Solapur,115.0,"17.6428208, 75.9200629",False,False,17.6428208,75.9200629
Raghvendra Hospital,Maharashtra,Solapur,115.0,"17.6408371, 75.8985544",False,False,17.6408371,75.8985544
Vinayak Maternity And Nursing Home,Maharashtra,Solapur,99.0,"17.6745656, 75.9087491",False,False,17.6745656,75.9087491
Ashwini Hospital,Maharashtra,Solapur,103.0,"17.8920985, 75.011778",False,False,17.8920985,75.011778
Dr Whatkar Hospital,Maharashtra,Solapur,104.0,"18.4044833, 75.1953934",False,False,18.4044833,75.1953934
Bahubali Hospital,Maharashtra,Solapur,118.0,"18.0339662, 75.5160676",False,False,18.0339662,75.5160676
Dr Kadam Surgical Hospital,Maharashtra,Solapur,98.0,"17.6030376, 75.390148",False,False,17.6030376,75.390148
Madhav Smruti Hospital,Maharashtra,Solapur,113.0,"18.0840117, 75.423237",False,False,18.0840117,75.423237
New Ashirwad Rugnalaya,Maharashtra,Solapur,101.0,"18.0910025, 75.4065475",False,False,18.0910025,75.4065475
Santosh Hospital Maternity and Nursing Home,Maharashtra,Solapur,106.0,"18.0963477, 75.4221007",False,False,18.0963477,75.4221007
Dr Patil Hospital,Maharashtra,Solapur,110.0,"17.0706662, 75.2270698",False,False,17.0706662,75.2270698
Suyash Hospital and Maternity Home,Maharashtra,Solapur,81.0,"30.9669269, 77.1116156",False,False,30.9669269,77.1116156
Lokhande Baburao Patil Hospital,Maharashtra,Solapur,115.0,"17.802867, 75.6454727",False,False,17.802867,75.6454727
Swami Samarth Hospital,Maharashtra,Solapur,119.0,"20.6607735, 75.3357541",False,False,20.6607735,75.3357541
Cottage Hospital,Maharashtra,Solapur,94.0,"17.6745535, 75.3237262",False,False,17.6745535,75.3237262
Dr Dipak Achalare,Maharashtra,Solapur,85.0,"17.6675629, 75.3124285",False,False,17.6675629,75.3124285
Gayatri Hi Tech Hospital and Research Center,Maharashtra,Solapur,114.0,"19.4553515, 72.8113716",False,False,19.4553515,72.8113716
Medicare I.Cu. Pandharpur,Maharashtra,Solapur,92.0,"17.6693546, 75.3409001",False,False,17.6693546,75.3409001
Shreyash Hospital,Maharashtra,Solapur,91.0,"17.6287392, 75.9143867",False,False,17.6287392,75.9143867
Shri Ganapati Hospital and Netralaya-Pandharpur,Maharashtra,Solapur,91.0,"17.6696709, 75.3164374",False,False,17.6696709,75.3164374
Narmada Hospital,Maharashtra,Solapur,86.0,"17.50726, 75.439776",False,False,17.50726,75.439776
Anand Hospital,Maharashtra,Solapur,102.0,"16.8180204, 74.6465968",False,False,16.8180204,74.6465968
Dr.Kelkar Maternity Home and Paediatic Hospital,Maharashtra,Solapur,90.0,"17.4340512, 75.1953934",False,False,17.4340512,75.1953934
Sanjeevani Nursing Home,Maharashtra,Solapur,101.0,"18.2329054, 75.6912806",False,False,18.2329054,75.6912806
Yadav Hospital,Maharashtra,Solapur,112.0,"21.4869337, 86.9246005",False,False,21.4869337,86.9246005
Aishwarya Nursing Home - Thane,Maharashtra,Thane,118.0,"19.2011685, 72.9751825",False,False,19.2011685,72.9751825
Apex Kidney Care Pvt. Ltd (Mira Road),Maharashtra,Thane,113.0,"19.293624, 72.8714864",False,False,19.293624,72.8714864
Dhanvantri Childrens Hospital,Maharashtra,Thane,96.0,"19.1954727, 72.9652491",False,False,19.1954727,72.9652491
Dr Bhanushali Hospital,Maharashtra,Thane,86.0,"19.1881428, 72.9759446",False,False,19.1881428,72.9759446
Dr Malatibai Chitnis Clinic and Hospital,Maharashtra,Thane,88.0,"19.2266605, 72.9838366",False,False,19.2266605,72.9838366
Dr Vaidyas Eye Center,Maharashtra,Thane,118.0,"19.1902827, 72.9711542",False,False,19.1902827,72.9711542
Dr. Goyal`S Children and General Hospital,Maharashtra,Thane,93.0,"19.3942114, 72.8633635",False,False,19.3942114,72.8633635
Dr. Priyas Sai Niwas Maternity and Surgical Nursing,Maharashtra,Thane,89.0,"19.1867519, 72.9545494",False,False,19.1867519,72.9545494
Dr.Nalavade Multispeciality Hospital,Maharashtra,Thane,84.0,"19.1985423, 72.9748448",False,False,19.1985423,72.9748448
Dr.Pathak`S Nursing Home,Maharashtra,Thane,82.0,"19.1871159, 72.9694667",False,False,19.1871159,72.9694667
Ganesh Hospital,Maharashtra,Thane,106.0,"19.4607404, 72.817476",False,False,19.4607404,72.817476
Gayatri Maternity and Ent Hospital,Maharashtra,Thane,101.0,"19.277098, 72.8591019",False,False,19.277098,72.8591019
Jupiter Lifeline Hospitals Ltd.,Maharashtra,Thane,95.0,"19.2074008, 72.9725836",False,False,19.2074008,72.9725836
Monish Nursing Home,Maharashtra,Thane,112.0,"19.2057161, 73.0955302",False,False,19.2057161,73.0955302
Nityanand Nursing Home,Maharashtra,Thane,110.0,"19.2374286, 73.1255989",False,False,19.2374286,73.1255989
Parmar Nursing Home,Maharashtra,Thane,116.0,"19.2896128, 72.8596712",False,False,19.2896128,72.8596712
Silotri Hospital,Maharashtra,Thane,113.0,"19.212245, 72.960029",False,False,19.212245,72.960029
Smiles Unlimited Dental Clinic,Maharashtra,Thane,108.0,"19.2140149, 72.9771604",False,False,19.2140149,72.9771604
Somika Laser Eyes Surgery Centers,Maharashtra,Thane,115.0,"19.1911864, 72.9724048",False,False,19.1911864,72.9724048
Vijay Ent Hospital,Maharashtra,Thane,103.0,"19.4618817, 72.7776581",False,False,19.4618817,72.7776581
Waris Nursing Home,Maharashtra,Thane,110.0,"19.2812547, 73.0482912",False,False,19.2812547,73.0482912
Ashwini Maternity and Nursing Home,Maharashtra,Thane,82.0,"19.1982854, 72.9707381",False,False,19.1982854,72.9707381
Bapat Nursing Home,Maharashtra,Thane,85.0,"19.1956229, 72.9668684",False,False,19.1956229,72.9668684
Deepashree Eye Clinic And Surgical Centre,Maharashtra,Thane,112.0,"19.2157613, 73.0729934",False,False,19.2157613,73.0729934
Dr. Sankhe Hospital,Maharashtra,Thane,94.0,"19.3872168, 72.8236072",False,False,19.3872168,72.8236072
Hittaishi Health Care Centre and Icu,Maharashtra,Thane,84.0,"19.196383, 72.9634219",False,False,19.196383,72.9634219
Mokashi Nursing Home,Maharashtra,Thane,88.0,"19.191805, 72.9747837",False,False,19.191805,72.9747837
Shree Eye Hospital,Maharashtra,Thane,111.0,"19.2164376, 72.9722088",False,False,19.2164376,72.9722088
Soham Hospital,Maharashtra,Thane,90.0,"19.2939579, 73.0603317",False,False,19.2939579,73.0603317
Dr. Muddebihalkar Hospital and Iccu,Maharashtra,Thane,99.0,"19.1869807, 72.9540053",False,False,19.1869807,72.9540053
Sai Hospital And Icu,Maharashtra,Thane,92.0,"19.1850225, 72.9683173",False,False,19.1850225,72.9683173
Dr Ram Malis Ramanand Hospital and Iccu,Maharashtra,Thane,96.0,"19.2128663, 73.0102182",False,False,19.2128663,73.0102182
Harisuman Nursing Home,Maharashtra,Thane,80.0,"19.1963547, 72.9871979",False,False,19.1963547,72.9871979
Ramanand Hospital,Maharashtra,Thane,119.0,"19.2095672, 73.0089982",False,False,19.2095672,73.0089982
Maher Maternity And Surgical Nursing Home,Maharashtra,Thane,108.0,"19.2137555, 72.9611627",False,False,19.2137555,72.9611627
Risk Care Hospital and Iccu,Maharashtra,Thane,100.0,"19.1996442, 72.9720309",False,False,19.1996442,72.9720309
Sahayog Nursing Home,Maharashtra,Thane,95.0,"19.2183307, 72.9780897",False,False,19.2183307,72.9780897
Shri Uttam Hospital,Maharashtra,Thane,88.0,"19.2099999, 72.961482",False,False,19.2099999,72.961482
Dr. Amar`S Karkhanis Super- Speciality Hospital,Maharashtra,Thane,103.0,"19.2347436, 72.9742923",False,False,19.2347436,72.9742923
K. M. C.Nursing Home and Polyclinic,Maharashtra,Thane,119.0,"19.2529011, 72.9722983",False,False,19.2529011,72.9722983
Metro Hospital and Icu,Maharashtra,Thane,91.0,"19.2346825, 72.9756521",False,False,19.2346825,72.9756521
Aastha Old Aged Care Center,Maharashtra,Thane,95.0,"19.0330488, 73.0296625",False,False,19.0330488,73.0296625
Siddiqui Nursing Home,Maharashtra,Thane,98.0,"19.185045, 73.0244225",False,False,19.185045,73.0244225
Dr Jairaj Hospital,Maharashtra,Thane,94.0,"19.0251178, 73.0423421",False,False,19.0251178,73.0423421
Mahatma Gandhi Missions Hospital,Maharashtra,Thane,111.0,"19.0300657, 73.0351138",False,False,19.0300657,73.0351138
Mgm Hospital and Research Centre,Maharashtra,Thane,100.0,"19.025615, 73.041885",False,False,19.025615,73.041885
Sukhada Speciality Hospital,Maharashtra,Thane,80.0,"19.0421332, 73.0100869",False,False,19.0421332,73.0100869
Divine Multispecialty Hospital and Research Centre,Maharashtra,Thane,110.0,"19.1214684, 73.0036295",False,False,19.1214684,73.0036295
Tanmay Nursing Home,Maharashtra,Thane,91.0,"19.1148654, 73.00264",False,False,19.1148654,73.00264
Ashirwad Hospital Maternity Surgical And General,Maharashtra,Thane,100.0,"19.0899366, 73.0047217",False,False,19.0899366,73.0047217
Dr Yewale Multi Speciality Hospital For Children,Maharashtra,Thane,81.0,"19.078634, 72.9973569",False,False,19.078634,72.9973569
Dr. Anthony F D Souza,Maharashtra,Thane,84.0,"19.0778504, 72.996881",False,False,19.0778504,72.996881
Dr. Kunnure Hospital And Iccu,Maharashtra,Thane,88.0,"19.0784267, 72.9969872",False,False,19.0784267,72.9969872
Hiranandani Fortis Hospital,Maharashtra,Thane,101.0,"19.0770644, 72.9989925",False,False,19.0770644,72.9989925
Jaydish Nursing Home,Maharashtra,Thane,113.0,"19.0732019, 72.9983015",False,False,19.0732019,72.9983015
Laksh Deep Hospital,Maharashtra,Thane,88.0,"19.0245174, 73.0407276",False,False,19.0245174,73.0407276
Mahatma Gandhi Mission`S New Bombay Hospital,Maharashtra,Thane,109.0,"19.0731822, 72.9951844",False,False,19.0731822,72.9951844
Siddhi Medical Centre,Maharashtra,Thane,106.0,"19.0824849, 72.9980942",False,False,19.0824849,72.9980942
Sterling Wockhardt Hospital,Maharashtra,Thane,95.0,"19.0709116, 72.9859162",False,False,19.0709116,72.9859162
The Apollo Clinic,Maharashtra,Thane,84.0,"19.0899, 73.0032257",False,False,19.0899,73.0032257
Ashirwad Diagnostic Centre,Maharashtra,Thane,116.0,"19.0178803, 73.0869884",False,False,19.0178803,73.0869884
Dr. R.N. Patil`S Suraj Neurologiacal and Multispeciality Hospital,Maharashtra,Thane,93.0,"19.0624197, 73.0058897",False,False,19.0624197,73.0058897
Dr. Tilwe Maternity and Nursing Home,Maharashtra,Thane,98.0,"19.0716941, 73.0002544",False,False,19.0716941,73.0002544
Millennium Life Line Hospital and Research Centre,Maharashtra,Thane,103.0,"19.059797, 73.0142845",False,False,19.059797,73.0142845
Pkc Hospital And Medical Research Centre,Maharashtra,Thane,113.0,"19.1035049, 72.92377",False,False,19.1035049,72.92377
Sushrusha Heart Cre Center and Speciality Hospital,Maharashtra,Thane,94.0,"19.0434771, 73.0089423",False,False,19.0434771,73.0089423
Anurag Nursing Home;,Maharashtra,Thane,100.0,"15.5049283, 73.7919103",False,False,15.5049283,73.7919103
Aryan Hospital,Maharashtra,Thane,96.0,"19.0409524, 73.0150146",False,False,19.0409524,73.0150146
Ashwini Nursing Home- Nerul,Maharashtra,Thane,113.0,"19.0133957, 73.0165529",False,False,19.0133957,73.0165529
Deb Surgical and Maternity Care Centre- Nerul- Navi,Maharashtra,Thane,116.0,"19.0295047, 73.0206717",False,False,19.0295047,73.0206717
Dr D Y Patil Hospital and Research Center,Maharashtra,Thane,112.0,"19.1033194, 73.0067258",False,False,19.1033194,73.0067258
Harish Hospital And Iccu,Maharashtra,Thane,119.0,"19.0439521, 73.0171405",False,False,19.0439521,73.0171405
Kamlesh Mother and Child Hospital,Maharashtra,Thane,100.0,"19.0433268, 73.0151632",False,False,19.0433268,73.0151632
"Mangal Prabhu Nursing Home, Polyclinic and Diagnostic Center",Maharashtra,Thane,117.0,"19.0506956, 73.0154376",False,False,19.0506956,73.0154376
Patoriya Eye Hospital,Maharashtra,Thane,106.0,"19.0251156, 73.0210595",False,False,19.0251156,73.0210595
Shivam Eye Foundation P P N,Maharashtra,Thane,84.0,"19.0344725, 73.0287838",False,False,19.0344725,73.0287838
Shushrusha Heart Care Centre and Speciality Hospital,Maharashtra,Thane,104.0,"19.0111023, 73.0337193",False,False,19.0111023,73.0337193
Sobti Clinic,Maharashtra,Thane,105.0,"19.0742566, 72.9968942",False,False,19.0742566,72.9968942
Terna Sahyadri Speciality Hospital And Research Centre,Maharashtra,Thane,115.0,"19.1165242, 72.9044137",False,False,19.1165242,72.9044137
Aarya Multispecility Hospital and I C C U,Maharashtra,Thane,95.0,"19.0704303, 73.0831149",False,False,19.0704303,73.0831149
"Criti Care Iccu, Multispeciality and Trauma Centre",Maharashtra,Thane,110.0,"19.1482367, 72.9923513",False,False,19.1482367,72.9923513
Disha Hospital,Maharashtra,Thane,80.0,"19.153633, 72.996033",False,False,19.153633,72.996033
Dr Manes Gawali Hospital,Maharashtra,Thane,110.0,"19.1452559, 73.0102842",False,False,19.1452559,73.0102842
Dr Rajiv Chandras Asha Hospital and Iccu,Maharashtra,Thane,104.0,"19.1488782, 72.9969872",False,False,19.1488782,72.9969872
Indravati Hospital,Maharashtra,Thane,86.0,"19.1564686, 72.998371",False,False,19.1564686,72.998371
